FromNode;ToNode;CarryingPod;DensityBand;count;mean;p50;p90;std;EdgeType;type_mean;global_mean;mu_shrunk
252;238;1;0;13;3.0;3.0;3.0;0.0;PodStorageAccess;2.975488454706927;4.691216884687259;2.9967317939609237
252;238;1;1;4;3.0;3.0;3.0;0.0;PodStorageAccess;3.0505902192242833;3.7563451776649748;3.0168634064080946
252;255;1;0;5;4.0;4.0;4.0;0.0;Merge;5.539607558139535;4.691216884687259;4.439887873754152
252;255;1;1;2;4.0;4.0;4.0;0.0;Merge;5.358633776091081;3.7563451776649748;4.679316888045541
252;266;1;0;14;3.0;3.0;3.0;0.0;PodStorageAccess;2.975488454706927;4.691216884687259;2.996936056838366
252;266;1;1;7;3.0;3.0;3.0;0.0;PodStorageAccess;3.0505902192242833;3.7563451776649748;3.01124227093873
252;310;1;0;5;8.0;8.0;8.0;0.0;Merge;5.539607558139535;4.691216884687259;7.29703073089701
252;310;1;1;1;8.0;8.0;8.0;;Merge;5.358633776091081;3.7563451776649748;6.23908918406072
253;8;1;0;1;9.0;9.0;9.0;;StationEntrance;4.719468390804598;4.691216884687259;6.146312260536398
253;9;1;0;2;9.0;9.0;9.0;0.0;StationEntrance;4.719468390804598;4.691216884687259;6.859734195402298
253;9;1;1;1;9.0;9.0;9.0;;StationEntrance;2.8767441860465115;3.7563451776649748;4.917829457364341
253;239;1;0;11;3.0;3.0;3.0;0.0;PodStorageAccess;2.975488454706927;4.691216884687259;2.996228993031835
253;239;1;1;3;3.0;3.0;3.0;0.0;PodStorageAccess;3.0505902192242833;3.7563451776649748;3.020236087689713
253;255;1;0;4;3.0;3.0;3.0;0.0;Merge;5.539607558139535;4.691216884687259;3.846535852713178
253;255;1;1;1;3.0;3.0;3.0;;Merge;5.358633776091081;3.7563451776649748;4.572422517394054
253;267;1;0;3;3.0;3.0;3.0;0.0;PodStorageAccess;2.975488454706927;4.691216884687259;2.9901953818827707
253;267;1;1;2;3.0;3.0;3.0;0.0;PodStorageAccess;3.0505902192242833;3.7563451776649748;3.0252951096121414
253;310;1;0;3;7.0;7.0;7.0;0.0;Merge;5.539607558139535;4.691216884687259;6.415843023255814
253;310;1;1;2;7.0;7.0;7.0;0.0;Merge;5.358633776091081;3.7563451776649748;6.179316888045541
254;8;1;0;2;8.0;8.0;8.0;0.0;StationEntrance;4.719468390804598;4.691216884687259;6.359734195402298
254;9;1;0;4;9.0;9.0;9.0;0.0;StationEntrance;4.719468390804598;4.691216884687259;7.573156130268199
254;240;1;0;19;3.0;3.0;3.0;0.0;PodStorageAccess;2.975488454706927;4.691216884687259;2.9976655671149457
254;240;1;1;3;3.0;3.0;3.0;0.0;PodStorageAccess;3.0505902192242833;3.7563451776649748;3.020236087689713
254;255;1;0;2;2.5;2.5;2.9;0.7071067811865476;Merge;5.539607558139535;4.691216884687259;4.019803779069767
254;268;1;0;6;3.0;3.0;3.0;0.0;PodStorageAccess;2.975488454706927;4.691216884687259;2.9938721136767317
254;268;1;1;1;3.0;3.0;3.0;;PodStorageAccess;3.0505902192242833;3.7563451776649748;3.0337268128161887
254;268;1;2;1;3.0;3.0;3.0;;PodStorageAccess;2.9272727272727272;3.9458834412580943;2.951515151515151
254;310;1;0;9;7.0;7.0;7.0;0.0;Merge;5.539607558139535;4.691216884687259;6.734474101479916
254;311;1;0;2;7.0;7.0;7.0;0.0;Merge;5.539607558139535;4.691216884687259;6.269803779069767
255;9;1;0;5;8.0;8.0;8.0;0.0;StationEntrance;4.719468390804598;4.691216884687259;7.062705254515599
255;9;1;1;1;10.0;10.0;10.0;;StationEntrance;2.8767441860465115;3.7563451776649748;5.251162790697673
255;101;1;0;2;9.0;9.0;9.0;0.0;Merge;5.539607558139535;4.691216884687259;7.269803779069767
255;115;1;0;1;9.0;9.0;9.0;;Merge;5.539607558139535;4.691216884687259;6.693071705426356
255;115;1;1;1;9.0;9.0;9.0;;Merge;5.358633776091081;3.7563451776649748;6.572422517394054
255;129;1;0;9;8.222222222222221;8.0;8.4;0.6666666666666667;Merge;5.539607558139535;4.691216884687259;7.734474101479915
255;143;1;0;1;7.0;7.0;7.0;;Merge;5.539607558139535;4.691216884687259;6.026405038759689
255;157;1;0;1;7.0;7.0;7.0;;Merge;5.539607558139535;4.691216884687259;6.026405038759689
255;199;1;0;1;5.0;5.0;5.0;;Merge;5.539607558139535;4.691216884687259;5.359738372093023
255;213;1;0;26;4.0;4.0;4.0;0.0;Merge;5.539607558139535;4.691216884687259;4.109971968438538
255;213;1;1;2;4.0;4.0;4.0;0.0;Merge;5.358633776091081;3.7563451776649748;4.679316888045541
255;227;1;0;5;3.0;3.0;3.0;0.0;Merge;5.539607558139535;4.691216884687259;3.7256021594684383
255;227;1;1;1;3.0;3.0;3.0;;Merge;5.358633776091081;3.7563451776649748;4.572422517394054
255;241;1;0;1;3.0;3.0;3.0;;Merge;5.539607558139535;4.691216884687259;4.693071705426356
255;256;1;1;1;4.0;4.0;4.0;;Merge;5.358633776091081;3.7563451776649748;4.905755850727387
255;310;1;0;1;6.0;6.0;6.0;;Merge;5.539607558139535;4.691216884687259;5.693071705426356
256;8;1;0;2;7.0;7.0;7.0;0.0;StationEntrance;4.719468390804598;4.691216884687259;5.859734195402298
256;9;1;0;8;7.0;7.0;7.0;0.0;StationEntrance;4.719468390804598;4.691216884687259;6.54389367816092
256;85;1;0;1;6.0;6.0;6.0;;Merge;5.539607558139535;4.691216884687259;5.693071705426356
256;242;1;0;14;3.0;3.0;3.0;0.0;PodStorageAccess;2.975488454706927;4.691216884687259;2.996936056838366
256;270;1;0;23;3.0;3.0;3.0;0.0;PodStorageAccess;2.975488454706927;4.691216884687259;2.9980390763765543
256;270;1;1;1;3.0;3.0;3.0;;PodStorageAccess;3.0505902192242833;3.7563451776649748;3.0337268128161887
256;310;1;0;12;5.0;5.0;5.0;0.0;Merge;5.539607558139535;4.691216884687259;5.077086794019934
256;311;1;0;1;6.0;6.0;6.0;;Merge;5.539607558139535;4.691216884687259;5.693071705426356
257;8;1;0;1;6.0;6.0;6.0;;StationEntrance;4.719468390804598;4.691216884687259;5.146312260536398
257;9;1;0;2;7.0;7.0;7.0;0.0;StationEntrance;4.719468390804598;4.691216884687259;5.859734195402298
257;9;1;1;1;7.0;7.0;7.0;;StationEntrance;2.8767441860465115;3.7563451776649748;4.251162790697673
257;85;1;0;3;4.0;4.0;4.0;0.0;Merge;5.539607558139535;4.691216884687259;4.615843023255814
257;243;1;0;11;3.0;3.0;3.0;0.0;PodStorageAccess;2.975488454706927;4.691216884687259;2.996228993031835
257;271;1;0;4;3.0;3.0;3.0;0.0;PodStorageAccess;2.975488454706927;4.691216884687259;2.991829484902309
257;310;1;0;10;5.0;5.0;5.0;0.0;Merge;5.539607558139535;4.691216884687259;5.089934593023256
258;9;1;0;6;6.0;6.0;6.0;0.0;StationEntrance;4.719468390804598;4.691216884687259;5.679867097701149
258;85;1;1;1;3.0;3.0;3.0;;Merge;5.358633776091081;3.7563451776649748;4.572422517394054
258;244;1;0;4;3.0;3.0;3.0;0.0;PodStorageAccess;2.975488454706927;4.691216884687259;2.991829484902309
258;272;1;0;8;3.0;3.0;3.0;0.0;PodStorageAccess;2.975488454706927;4.691216884687259;2.995097690941386
258;272;1;1;2;3.0;3.0;3.0;0.0;PodStorageAccess;3.0505902192242833;3.7563451776649748;3.0252951096121414
258;310;1;0;6;4.0;4.0;4.0;0.0;Merge;5.539607558139535;4.691216884687259;4.384901889534884
258;310;1;1;1;4.0;4.0;4.0;;Merge;5.358633776091081;3.7563451776649748;4.905755850727387
258;311;1;0;1;5.0;5.0;5.0;;Merge;5.539607558139535;4.691216884687259;5.359738372093023
259;8;1;0;1;6.0;6.0;6.0;;StationEntrance;4.719468390804598;4.691216884687259;5.146312260536398
259;9;1;0;1;5.0;5.0;5.0;;StationEntrance;4.719468390804598;4.691216884687259;4.812978927203065
259;245;1;0;2;3.0;3.0;3.0;0.0;PodStorageAccess;2.975488454706927;4.691216884687259;2.9877442273534633
259;273;1;0;1;3.0;3.0;3.0;;PodStorageAccess;2.975488454706927;4.691216884687259;2.983658969804618
259;310;1;0;4;3.0;3.0;3.0;0.0;Merge;5.539607558139535;4.691216884687259;3.846535852713178
260;72;1;0;5;2.2;2.0;2.6;0.4472135954999579;PodStorageAccess;2.975488454706927;4.691216884687259;2.421568129916265
260;72;1;2;1;2.0;2.0;2.0;;PodStorageAccess;2.9272727272727272;3.9458834412580943;2.618181818181818
260;162;0;0;1;7.0;7.0;7.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;5.543304570150207
260;176;0;0;1;6.0;6.0;6.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;5.209971236816874
260;232;0;0;1;3.0;3.0;3.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;4.209971236816874
260;246;0;1;1;3.0;3.0;3.0;;PodStorageAccess;4.50903294367694;4.504048582995951;4.0060219624512925
260;246;1;0;15;3.0;3.0;3.0;0.0;PodStorageAccess;2.975488454706927;4.691216884687259;2.99711628878905
260;246;1;1;2;4.0;4.0;4.8;1.4142135623730951;PodStorageAccess;3.0505902192242833;3.7563451776649748;3.5252951096121414
260;261;0;0;1;2.0;2.0;2.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;3.8766379034835405
260;261;0;1;1;3.0;3.0;3.0;;PodStorageAccess;4.50903294367694;4.504048582995951;4.0060219624512925
260;262;0;0;3;3.0;3.0;3.0;0.0;PodStorageAccess;4.8149568552253115;4.816221284575715;3.7259827420901246
260;265;0;0;2;5.0;5.0;5.0;0.0;PodStorageAccess;4.8149568552253115;4.816221284575715;4.907478427612656
260;265;0;1;1;5.0;5.0;5.0;;PodStorageAccess;4.50903294367694;4.504048582995951;4.6726886291179595
260;266;0;1;1;6.0;6.0;6.0;;PodStorageAccess;4.50903294367694;4.504048582995951;5.0060219624512925
260;274;0;0;1;2.0;2.0;2.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;3.8766379034835405
260;344;1;0;17;4.0;4.0;4.0;0.0;PodStorageAccess;2.975488454706927;4.691216884687259;3.8921566794428344
261;149;0;1;1;7.0;7.0;7.0;;PodStorageAccess;4.50903294367694;4.504048582995951;5.339355295784626
261;177;0;0;3;6.0;6.0;6.0;0.0;PodStorageAccess;4.8149568552253115;4.816221284575715;5.525982742090124
261;247;0;1;1;3.0;3.0;3.0;;PodStorageAccess;4.50903294367694;4.504048582995951;4.0060219624512925
261;247;1;0;7;3.0;3.0;3.0;0.0;PodStorageAccess;2.975488454706927;4.691216884687259;2.994552989934873
261;260;0;0;1;3.0;3.0;3.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;4.209971236816874
261;260;0;1;1;3.0;3.0;3.0;;PodStorageAccess;4.50903294367694;4.504048582995951;4.0060219624512925
261;275;0;0;1;2.0;2.0;2.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;3.8766379034835405
261;275;0;1;1;2.0;2.0;2.0;;PodStorageAccess;4.50903294367694;4.504048582995951;3.6726886291179595
262;48;1;0;1;3.0;3.0;3.0;;PodStorageAccess;2.975488454706927;4.691216884687259;2.983658969804618
262;220;0;0;1;4.0;4.0;4.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;4.543304570150207
262;234;0;0;1;3.0;3.0;3.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;4.209971236816874
262;248;1;0;19;3.1578947368421053;3.0;3.0;0.9581903020646578;PodStorageAccess;2.975488454706927;4.691216884687259;3.1405227099720885
262;248;1;1;1;3.0;3.0;3.0;;PodStorageAccess;3.0505902192242833;3.7563451776649748;3.0337268128161887
262;266;0;0;1;5.0;5.0;5.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;4.876637903483541
262;268;0;1;1;6.0;6.0;6.0;;PodStorageAccess;4.50903294367694;4.504048582995951;5.0060219624512925
262;270;0;0;1;7.0;7.0;7.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;5.543304570150207
262;276;1;1;1;2.0;2.0;2.0;;PodStorageAccess;3.0505902192242833;3.7563451776649748;2.7003934794828552
263;151;0;0;1;7.0;7.0;7.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;5.543304570150207
263;179;0;0;1;6.0;6.0;6.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;5.209971236816874
263;221;0;0;1;4.0;4.0;4.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;4.543304570150207
263;235;0;0;1;3.0;3.0;3.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;4.209971236816874
263;249;1;0;12;2.8333333333333335;3.0;3.0;0.38924947208076155;PodStorageAccess;2.975488454706927;4.691216884687259;2.853641207815275
263;249;1;1;2;3.0;3.0;3.0;0.0;PodStorageAccess;3.0505902192242833;3.7563451776649748;3.0252951096121414
263;260;0;0;2;4.0;4.0;4.0;0.0;PodStorageAccess;4.8149568552253115;4.816221284575715;4.407478427612656
263;261;0;0;2;3.0;3.0;3.0;0.0;PodStorageAccess;4.8149568552253115;4.816221284575715;3.9074784276126557
263;264;1;0;5;3.0;3.0;3.0;0.0;PodStorageAccess;2.975488454706927;4.691216884687259;2.992996701344836
263;264;1;1;1;3.0;3.0;3.0;;PodStorageAccess;3.0505902192242833;3.7563451776649748;3.0337268128161887
263;266;0;0;1;4.0;4.0;4.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;4.543304570150207
263;268;0;0;1;5.0;5.0;5.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;4.876637903483541
263;271;0;0;1;7.0;7.0;7.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;5.543304570150207
263;277;0;0;1;2.0;2.0;2.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;3.8766379034835405
264;50;1;0;20;3.0;3.0;3.0;0.0;Merge;5.539607558139535;4.691216884687259;3.230873414376321
264;50;1;1;1;3.0;3.0;3.0;;Merge;5.358633776091081;3.7563451776649748;4.572422517394054
264;263;0;0;1;3.0;3.0;3.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;4.209971236816874
264;265;0;0;1;3.0;3.0;3.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;4.209971236816874
264;265;1;0;3;3.0;3.0;3.0;0.0;PodStorageAccess;2.975488454706927;4.691216884687259;2.9901953818827707
265;195;0;0;1;5.0;5.0;5.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;4.876637903483541
265;223;0;0;1;4.0;4.0;4.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;4.543304570150207
265;251;1;0;12;2.9166666666666665;3.0;3.0;0.28867513459481287;PodStorageAccess;2.975488454706927;4.691216884687259;2.925069779243846
265;260;0;0;4;5.0;5.0;5.0;0.0;PodStorageAccess;4.8149568552253115;4.816221284575715;4.9383189517417705
265;260;0;1;1;5.0;5.0;5.0;;PodStorageAccess;4.50903294367694;4.504048582995951;4.6726886291179595
265;262;0;1;1;4.0;4.0;4.0;;PodStorageAccess;4.50903294367694;4.504048582995951;4.339355295784626
265;264;1;0;13;2.6923076923076925;3.0;3.0;0.48038446141526137;PodStorageAccess;2.975488454706927;4.691216884687259;2.730065127294257
265;264;1;1;2;3.0;3.0;3.0;0.0;PodStorageAccess;3.0505902192242833;3.7563451776649748;3.0252951096121414
265;266;0;0;1;3.0;3.0;3.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;4.209971236816874
265;267;0;0;1;3.0;3.0;3.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;4.209971236816874
265;270;0;0;2;5.0;5.0;5.0;0.0;PodStorageAccess;4.8149568552253115;4.816221284575715;4.907478427612656
266;52;1;0;5;3.0;3.0;3.0;0.0;PodStorageAccess;2.975488454706927;4.691216884687259;2.992996701344836
266;52;1;1;1;3.0;3.0;3.0;;PodStorageAccess;3.0505902192242833;3.7563451776649748;3.0337268128161887
266;52;1;2;1;3.0;3.0;3.0;;PodStorageAccess;2.9272727272727272;3.9458834412580943;2.951515151515151
266;112;0;0;1;10.0;10.0;10.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;6.543304570150207
266;140;0;0;1;8.0;8.0;8.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;5.876637903483541
266;154;0;0;1;8.0;8.0;8.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;5.876637903483541
266;238;0;0;1;4.0;4.0;4.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;4.543304570150207
266;252;1;0;7;3.7142857142857144;3.0;5.400000000000002;2.3603873774083297;PodStorageAccess;2.975488454706927;4.691216884687259;3.550108545490428
266;252;1;1;2;3.0;3.0;3.0;0.0;PodStorageAccess;3.0505902192242833;3.7563451776649748;3.0252951096121414
266;260;0;0;3;6.0;6.0;6.0;0.0;PodStorageAccess;4.8149568552253115;4.816221284575715;5.525982742090124
266;260;0;1;1;7.0;7.0;7.0;;PodStorageAccess;4.50903294367694;4.504048582995951;5.339355295784626
266;261;0;0;1;5.0;5.0;5.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;4.876637903483541
266;262;0;0;1;5.0;5.0;5.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;4.876637903483541
266;263;0;0;6;4.0;4.0;4.0;0.0;PodStorageAccess;4.8149568552253115;4.816221284575715;4.203739213806328
266;267;0;0;1;2.0;2.0;2.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;3.8766379034835405
266;268;0;0;1;3.0;3.0;3.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;4.209971236816874
266;270;0;0;1;5.0;5.0;5.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;4.876637903483541
266;271;0;0;1;5.0;5.0;5.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;4.876637903483541
266;272;0;0;1;6.0;6.0;6.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;5.209971236816874
267;53;1;0;3;3.0;3.0;3.0;0.0;PodStorageAccess;2.975488454706927;4.691216884687259;2.9901953818827707
267;53;1;1;1;4.0;4.0;4.0;;PodStorageAccess;3.0505902192242833;3.7563451776649748;3.367060146149522
267;225;0;1;1;4.0;4.0;4.0;;PodStorageAccess;4.50903294367694;4.504048582995951;4.339355295784626
267;239;0;0;1;3.0;3.0;3.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;4.209971236816874
267;253;1;0;1;3.0;3.0;3.0;;PodStorageAccess;2.975488454706927;4.691216884687259;2.983658969804618
267;260;0;0;1;7.0;7.0;7.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;5.543304570150207
267;262;0;0;3;5.0;5.0;5.0;0.0;PodStorageAccess;4.8149568552253115;4.816221284575715;4.925982742090125
267;263;0;0;1;5.0;5.0;5.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;4.876637903483541
267;265;0;0;5;3.0;3.0;3.0;0.0;PodStorageAccess;4.8149568552253115;4.816221284575715;3.5185591014929463
267;266;0;0;1;3.0;3.0;3.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;4.209971236816874
267;268;0;0;2;3.0;3.0;3.0;0.0;PodStorageAccess;4.8149568552253115;4.816221284575715;3.9074784276126557
267;270;0;0;1;4.0;4.0;4.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;4.543304570150207
268;54;1;1;1;3.0;3.0;3.0;;PodStorageAccess;3.0505902192242833;3.7563451776649748;3.0337268128161887
268;114;0;0;1;9.0;9.0;9.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;6.209971236816874
268;226;0;0;1;4.0;4.0;4.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;4.543304570150207
268;254;1;0;4;3.0;3.0;3.0;0.0;PodStorageAccess;2.975488454706927;4.691216884687259;2.991829484902309
268;260;0;0;2;7.0;7.0;7.0;0.0;PodStorageAccess;4.8149568552253115;4.816221284575715;5.907478427612656
268;262;0;0;3;6.0;6.0;6.0;0.0;PodStorageAccess;4.8149568552253115;4.816221284575715;5.525982742090124
268;265;0;0;2;4.0;4.0;4.0;0.0;PodStorageAccess;4.8149568552253115;4.816221284575715;4.407478427612656
268;267;0;0;1;3.0;3.0;3.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;4.209971236816874
268;269;0;0;1;18.0;18.0;18.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;9.209971236816873
268;269;1;0;4;2.25;2.0;2.7;0.5;PodStorageAccess;2.975488454706927;4.691216884687259;2.491829484902309
268;269;1;1;1;3.0;3.0;3.0;;PodStorageAccess;3.0505902192242833;3.7563451776649748;3.0337268128161887
268;271;0;0;1;4.0;4.0;4.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;4.543304570150207
269;129;1;0;5;9.0;9.0;9.0;0.0;Merge;5.539607558139535;4.691216884687259;8.011316445182725
269;213;1;0;10;5.2;5.0;5.199999999999999;0.6324555320336761;Merge;5.539607558139535;4.691216884687259;5.256601259689923
269;255;1;0;1;3.0;3.0;3.0;;Merge;5.539607558139535;4.691216884687259;4.693071705426356
269;270;0;0;1;2.0;2.0;2.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;3.8766379034835405
269;270;1;0;1;3.0;3.0;3.0;;PodStorageAccess;2.975488454706927;4.691216884687259;2.983658969804618
270;144;0;0;2;8.0;8.0;8.0;0.0;PodStorageAccess;4.8149568552253115;4.816221284575715;6.407478427612656
270;242;0;0;1;4.0;4.0;4.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;4.543304570150207
270;256;1;0;14;2.857142857142857;3.0;3.0;0.36313651960128146;PodStorageAccess;2.975488454706927;4.691216884687259;2.871936056838366
270;260;0;0;2;9.0;9.0;9.0;0.0;PodStorageAccess;4.8149568552253115;4.816221284575715;6.907478427612656
270;261;0;0;1;8.0;8.0;8.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;5.876637903483541
270;262;0;0;1;7.0;7.0;7.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;5.543304570150207
270;265;0;0;1;6.0;6.0;6.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;5.209971236816874
270;267;0;0;1;4.0;4.0;4.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;4.543304570150207
270;268;0;0;2;4.0;4.0;4.0;0.0;PodStorageAccess;4.8149568552253115;4.816221284575715;4.407478427612656
270;269;1;0;10;3.0;3.0;3.0;0.0;PodStorageAccess;2.975488454706927;4.691216884687259;2.9959147424511547
270;269;1;1;2;3.0;3.0;3.0;0.0;PodStorageAccess;3.0505902192242833;3.7563451776649748;3.0252951096121414
270;271;0;0;1;2.0;2.0;2.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;3.8766379034835405
270;272;0;0;3;3.0;3.0;3.0;0.0;PodStorageAccess;4.8149568552253115;4.816221284575715;3.7259827420901246
270;284;0;0;1;2.0;2.0;2.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;3.8766379034835405
271;117;0;0;1;10.0;10.0;10.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;6.543304570150207
271;201;0;0;2;5.0;5.0;5.0;0.0;PodStorageAccess;4.8149568552253115;4.816221284575715;4.907478427612656
271;257;1;0;3;5.666666666666667;3.0;9.4;4.618802153517007;PodStorageAccess;2.975488454706927;4.691216884687259;4.59019538188277
271;257;1;1;1;3.0;3.0;3.0;;PodStorageAccess;3.0505902192242833;3.7563451776649748;3.0337268128161887
271;260;0;0;2;9.0;9.0;9.0;0.0;PodStorageAccess;4.8149568552253115;4.816221284575715;6.907478427612656
271;262;0;0;5;8.0;8.0;8.0;0.0;PodStorageAccess;4.8149568552253115;4.816221284575715;7.089987672921517
271;263;0;0;3;7.0;7.0;7.0;0.0;PodStorageAccess;4.8149568552253115;4.816221284575715;6.125982742090125
271;265;0;1;1;6.0;6.0;6.0;;PodStorageAccess;4.50903294367694;4.504048582995951;5.0060219624512925
271;266;0;0;2;5.0;5.0;5.0;0.0;PodStorageAccess;4.8149568552253115;4.816221284575715;4.907478427612656
271;285;1;0;2;2.0;2.0;2.0;0.0;PodStorageAccess;2.975488454706927;4.691216884687259;2.4877442273534633
272;146;0;0;2;8.0;8.0;8.0;0.0;PodStorageAccess;4.8149568552253115;4.816221284575715;6.407478427612656
272;188;0;0;1;6.0;6.0;6.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;5.209971236816874
272;258;1;0;8;2.875;3.0;3.0;0.3535533905932738;PodStorageAccess;2.975488454706927;4.691216884687259;2.8950976909413857
272;258;1;1;2;5.0;5.0;6.6;2.8284271247461903;PodStorageAccess;3.0505902192242833;3.7563451776649748;4.025295109612141
272;260;0;0;1;10.0;10.0;10.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;6.543304570150207
272;261;0;0;1;10.0;10.0;10.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;6.543304570150207
272;262;0;0;1;9.0;9.0;9.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;6.209971236816874
272;263;0;0;4;8.5;8.5;9.0;0.5773502691896257;PodStorageAccess;4.8149568552253115;4.816221284575715;7.271652285075103
272;265;0;0;2;7.0;7.0;7.0;0.0;PodStorageAccess;4.8149568552253115;4.816221284575715;5.907478427612656
272;266;0;0;1;6.0;6.0;6.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;5.209971236816874
272;268;0;0;1;5.0;5.0;5.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;4.876637903483541
272;270;0;0;2;3.0;3.0;3.0;0.0;PodStorageAccess;4.8149568552253115;4.816221284575715;3.9074784276126557
272;270;0;1;1;3.0;3.0;3.0;;PodStorageAccess;4.50903294367694;4.504048582995951;4.0060219624512925
273;259;1;0;1;3.0;3.0;3.0;;PodStorageAccess;2.975488454706927;4.691216884687259;2.983658969804618
273;260;0;0;2;11.0;11.0;11.0;0.0;PodStorageAccess;4.8149568552253115;4.816221284575715;7.907478427612656
273;263;0;0;1;9.0;9.0;9.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;6.209971236816874
273;266;0;0;1;7.0;7.0;7.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;5.543304570150207
273;270;0;0;5;4.0;4.0;4.0;0.0;PodStorageAccess;4.8149568552253115;4.816221284575715;4.232844815778661
274;46;1;0;1;2.0;2.0;2.0;;PodStorageAccess;2.975488454706927;4.691216884687259;2.6503256364712846
274;73;1;0;14;2.357142857142857;2.0;3.0;0.49724515809884673;PodStorageAccess;2.975488454706927;4.691216884687259;2.434436056838366
274;73;1;1;2;7.0;7.0;8.6;2.8284271247461903;PodStorageAccess;3.0505902192242833;3.7563451776649748;5.025295109612141
274;277;0;0;1;4.0;4.0;4.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;4.543304570150207
274;285;0;0;2;9.0;9.0;9.0;0.0;PodStorageAccess;4.8149568552253115;4.816221284575715;6.907478427612656
274;287;0;0;1;10.0;10.0;10.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;6.543304570150207
275;47;1;0;15;2.6666666666666665;3.0;3.0;0.4879500364742666;PodStorageAccess;2.975488454706927;4.691216884687259;2.7029986417302263
275;47;1;1;2;2.5;2.5;2.9;0.7071067811865476;PodStorageAccess;3.0505902192242833;3.7563451776649748;2.7752951096121414
275;219;0;0;1;5.0;5.0;5.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;4.876637903483541
275;277;0;0;1;3.0;3.0;3.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;4.209971236816874
275;285;0;0;1;9.0;9.0;9.0;;PodStorageAccess;4.8149568552253115;4.816221284575715;6.209971236816874
276;48;1;0;8;2.375;2.0;3.0;0.5175491695067657;PodStorageAccess;2.975488454706927;4.691216884687259;2.4950976909413853
276;48;1;1;2;3.0;3.0;3.0;0.0;PodStorageAccess;3.0505902192242833;3.7563451776649748;3.0252951096121414
276;178;0;0;2;7.0;7.0;7.0;0.0;PodStorageAccess;4.8149568552253115;4.816221284575715;5.907478427612656
