#TimeStamp;Bot;Tier
5133.06;27;0
5135.35;9;0
5136.38;23;0
5137.22;27;0
5138.12;22;0
5139.38;27;0
5139.76;18;0
5141.12;21;0
5141.16;27;0
5141.63;0;0
5141.63;22;0
5143.1;18;0
5143.61;9;0
5144.12;0;0
5144.7;20;0
5144.7;27;0
5145.15;18;0
5146.63;27;0
5147.35;12;0
5148.28;22;0
5148.65;20;0
5150.3;9;0
5150.35;20;0
5150.6;8;0
5151.02;12;0
5152.99;12;0
5153.57;8;0
5153.57;27;0
5153.61;9;0
5153.61;22;0
5154.63;21;0
5154.63;29;0
5155.05;12;0
5155.05;27;0
5156.28;31;0
5156.91;20;0
5157.82;12;0
5158.17;9;0
5158.17;31;0
5158.44;27;0
5159.48;2;0
5160.09;31;0
5162.06;31;0
5164.15;31;0
5166.4;31;0
5167.98;23;0
5170.57;23;0
5170.67;17;0
5170.85;21;0
5173.33;17;0
5173.96;23;0
5175.45;30;0
5176.76;17;0
5177.39;23;0
5178.26;30;0
5178.45;21;0
5178.76;17;0
5180.34;30;0
5180.97;18;0
5181.01;11;0
5181.43;17;0
5181.62;21;0
5182.04;4;0
5183.63;18;0
5184.76;11;0
5185.3;29;0
5186.76;11;0
5186.8;12;0
5187.22;30;0
5187.64;31;0
5188.05;29;0
5188.41;21;0
5188.83;11;0
5189.55;12;0
5190.13;31;0
5190.47;18;0
5191.16;30;0
5191.92;12;0
5191.92;31;0
5193.76;18;0
5194.01;31;0
5194.43;30;0
5196.32;2;0
5199.4;2;0
5199.45;29;0
5200.8;29;0
5201.21;30;0
5202.85;2;0
5204.13;29;0
5206.17;2;0
5207.32;29;0
5209.34;2;0
5210.8;29;0
5214.65;2;0
5215.32;4;0
5215.74;29;0
5219.53;2;0
5219.53;29;0
5225.26;2;0
5225.26;22;0
5227.88;11;0
5229.47;26;0
5230.63;11;0
5234.82;27;0
5237.78;11;0
5238.25;27;0
5240.15;27;0
5241.11;19;0
5241.53;11;0
5243.51;11;0
5243.93;21;0
5244.86;11;0
5246.8;19;0
5247.16;9;0
5248.25;11;0
5248.72;27;0
5249.67;19;0
5250.34;27;0
5250.7;9;0
5251.4;11;0
5253.94;21;0
5257.25;21;0
5259.3;21;0
5261.4;21;0
5263.58;21;0
5268.49;23;0
5269.61;18;0
5272.04;23;0
5272.46;6;0
5276.83;6;0
5277.09;18;0
5278.3;17;0
5279.01;6;0
5279.97;18;0
5280.64;9;0
5283.01;30;0
5283.39;29;0
5283.43;6;0
5283.43;22;0
5283.88;9;0
5286.86;29;0
5287.25;19;0
5287.44;9;0
5288.39;1;0
5288.39;30;0
5288.85;29;0
5290.4;19;0
5290.4;22;0
5290.6;30;0
5291.38;29;0
5292.22;1;0
5292.22;18;0
5292.22;21;0
5292.84;29;0
5293.56;19;0
5293.98;22;0
5294.25;1;0
5295.5;29;0
5296.37;1;0
5297.14;2;0
5297.56;29;0
5298.06;27;0
5298.48;17;0
5298.48;24;0
5300.6;27;0
5302.34;17;0
5302.64;18;0
5302.68;23;0
5304.1;14;0
5304.21;27;0
5305.5;23;0
5305.92;14;0
5306.34;18;0
5307.7;21;0
5308.15;27;0
5309.13;17;0
5311.33;2;0
5311.33;30;0
5312.14;23;0
5312.59;17;0
5312.59;21;0
5313.01;18;0
5314.65;21;0
5315.85;17;0
5315.85;23;0
5316.31;18;0
5319.15;23;0
5321.78;18;0
5322.49;23;0
5324.59;17;0
5325.84;23;0
5325.84;24;0
5327.58;21;0
5327.62;6;0
5328.62;17;0
5328.62;18;0
5330.32;6;0
5332.23;29;0
5332.53;6;0
5333.47;23;0
5333.47;27;0
5334.21;21;0
5334.35;2;0
5334.77;29;0
5336.04;1;0
5336.8;29;0
5337.53;21;0
5337.73;30;0
5338.33;2;0
5338.66;29;0
5340.03;24;0
5340.35;30;0
5340.77;29;0
5341.64;2;0
5342.57;30;0
5343.46;29;0
5344.93;2;0
5344.93;30;0
5349.65;2;0
5350.28;29;0
5351.78;30;0
5352.73;15;0
5356.04;15;0
5358.1;15;0
5359.01;30;0
5359.06;29;0
5360.1;15;0
5362.38;15;0
5362.49;5;0
5370.46;5;0
5374.15;5;0
5382.33;11;0
5384.93;22;0
5385.64;11;0
5389.06;11;0
5392.44;11;0
5393.07;5;0
5394.34;18;0
5394.76;15;0
5395.76;11;0
5397.15;27;0
5397.57;15;0
5398.61;18;0
5400.68;18;0
5400.68;27;0
5402.71;27;0
5404.27;28;0
5404.82;27;0
5407.74;28;0
5408.85;9;0
5409.81;28;0
5410.94;21;0
5411.31;17;0
5413.07;28;0
5415.05;17;0
5415.05;21;0
5415.79;9;0
5416.38;21;0
5417.72;16;0
5418.34;21;0
5419.28;9;0
5420;23;0
5420.97;21;0
5421.55;16;0
5422.47;9;0
5423.51;16;0
5425.23;17;0
5425.23;27;0
5426.32;16;0
5427.87;9;0
5432.17;29;0
5432.8;30;0
5434.4;23;0
5434.88;25;0
5435.68;29;0
5437.69;29;0
5437.87;23;0
5439.54;29;0
5439.85;23;0
5440.27;25;0
5441.7;23;0
5441.7;29;0
5442.1;27;0
5443.15;16;0
5443.94;29;0
5444.38;25;0
5444.97;27;0
5446.32;23;0
5446.32;25;0
5446.74;17;0
5448.28;25;0
5448.28;27;0
5448.66;22;0
5449.86;28;0
5450.28;17;0
5450.49;25;0
5451.73;17;0
5451.73;27;0
5452.8;29;0
5453.77;17;0
5457.63;16;0
5457.63;17;0
5457.63;21;0
5458.4;27;0
5460.38;7;0
5460.43;17;0
5460.61;16;0
5462.16;7;0
5462.58;17;0
5464.71;7;0
5466.43;16;0
5467.29;10;0
5467.89;21;0
5474.41;2;0
5475.62;30;0
5478.52;2;0
5479.68;2;0
5479.68;30;0
5481.39;11;0
5482.45;2;0
5483.29;11;0
5485.29;11;0
5486.98;29;0
5489.12;2;0
5489.12;13;0
5489.12;30;0
5489.4;29;0
5489.64;11;0
5490.06;25;0
5491.86;29;0
5492.44;13;0
5492.72;25;0
5494.56;25;0
5496.64;7;0
5496.64;25;0
5497.12;23;0
5499.74;29;0
5500;23;0
5502.68;20;0
5503.11;29;0
5503.84;11;0
5503.84;13;0
5506.33;29;0
5509.38;23;0
5510.64;13;0
5510.64;20;0
5515.11;29;0
5519;22;0
5522.74;22;0
5524.8;22;0
5526.81;22;0
5528.8;22;0
5530.31;20;0
5530.73;22;0
5535.15;9;0
5536.28;20;0
5538.66;9;0
5544.52;11;0
5544.52;17;0
5545.28;18;0
5546.03;13;0
5546.23;21;0
5546.66;3;0
5547.99;17;0
5548.84;18;0
5549.72;21;0
5550.62;11;0
5551.6;27;0
5552.25;3;0
5552.41;21;0
5552.88;17;0
5554.33;3;0
5554.81;13;0
5556.27;3;0
5556.27;17;0
5557.92;23;0
5558.34;3;0
5560.24;3;0
5560.24;27;0
5561.38;22;0
5564.06;9;0
5564.27;30;0
5565.61;29;0
5566.78;22;0
5567.79;30;0
5567.88;9;0
5569.27;2;0
5569.58;29;0
5570;30;0
5570.42;8;0
5570.84;22;0
5571.39;29;0
5572.89;17;0
5572.89;23;0
5573.1;2;0
5574.23;22;0
5575.02;2;0
5576.31;3;0
5576.31;17;0
5576.31;27;0
5576.53;12;0
5576.89;3;0
5576.89;23;0
5577.62;22;0
5578.21;8;0
5579.65;31;0
5580;12;0
5580.93;22;0
5581.44;31;0
5581.99;12;0
5583.45;18;0
5583.45;27;0
5583.97;17;0
5583.97;21;0
5583.97;23;0
5583.97;31;0
5584.53;12;0
5584.95;0;0
5585.64;31;0
5585.95;18;0
5585.95;22;0
5586.93;27;0
5588.2;3;0
5590.23;27;0
5590.69;3;0
5590.69;29;0
5592.23;18;0
5592.58;21;0
5593.46;27;0
5594.8;3;0
5595.93;21;0
5596.2;2;0
5596.2;30;0
5596.79;3;0
5598.88;3;0
5599.3;18;0
5599.35;21;0
5602.36;2;0
5602.78;21;0
5603.04;18;0
5605.14;2;0
5605.97;8;0
5605.97;21;0
5605.97;30;0
5606.39;18;0
5606.93;29;0
5607.81;2;0
5608.67;8;0
5609.62;29;0
5610.26;30;0
5610.85;26;0
5611.02;18;0
5611.69;29;0
5612.64;17;0
5613.73;29;0
5614.35;2;0
5614.35;26;0
5614.35;30;0
5615.09;23;0
5615.51;29;0
5616.67;26;0
5617.65;29;0
5617.82;23;0
5618.14;2;0
5619.57;17;0
5620.26;29;0
5621.06;31;0
5621.69;23;0
5622.47;2;0
5622.47;29;0
5622.92;17;0
5624.1;23;0
5626.27;17;0
5628.22;29;0
5629.51;17;0
5630.93;17;0
5632.8;23;0
5633.91;29;0
5636.16;23;0
5636.25;11;0
5638.15;23;0
5646.13;19;0
5649.71;19;0
5651.72;19;0
5653.17;22;0
5653.8;19;0
5655.62;9;0
5656.17;6;0
5656.43;22;0
5658.55;22;0
5658.85;9;0
5660.42;22;0
5661.07;9;0
5662.31;6;0
5663.28;9;0
5663.28;22;0
5667.78;18;0
5667.78;19;0
5674.41;18;0
5678.98;9;0
5678.98;24;0
5682.18;27;0
5683.26;4;0
5684.84;27;0
5686.91;21;0
5688.41;27;0
5689.99;19;0
5690.41;21;0
5691.55;27;0
5692.48;21;0
5694.55;21;0
5697.31;21;0
5697.61;4;0
5698.84;9;0
5698.84;24;0
5698.84;30;0
5699.31;6;0
5699.31;18;0
5700;22;0
5700.37;29;0
5701.21;1;0
5701.81;2;0
5703.1;18;0
5706.44;18;0
5706.96;9;0
5707.64;11;0
5708.9;2;0
5709.77;18;0
5711.09;9;0
5712.31;2;0
5714.88;9;0
5715.64;2;0
5716.44;18;0
5718.49;4;0
5718.49;11;0
5720.02;2;0
5722.52;6;0
5725.27;22;0
5726.06;6;0
5726.26;21;0
5727.26;11;0
5729.05;21;0
5731.13;21;0
5731.53;11;0
5733.37;11;0
5734.39;9;0
5734.39;18;0
5734.81;11;0
5735.85;21;0
5737.89;29;0
5738.71;11;0
5738.93;9;0
5738.93;18;0
5738.93;30;0
5741.49;30;0
5742.72;21;0
5745.1;30;0
5746.18;21;0
5748.46;30;0
5749.5;21;0
5751.77;30;0
5757.01;30;0
5759.83;17;0
5762.38;17;0
5765.56;5;0
5765.56;15;0
5765.94;17;0
5766.64;27;0
5769.28;17;0
5770.34;27;0
5770.54;17;0
5771;10;0
5772.73;17;0
5773.84;5;0
5773.84;23;0
5774.42;27;0
5775.98;17;0
5776.23;2;0
5776.23;27;0
5776.65;23;0
5777.19;5;0
5778.22;2;0
5778.22;27;0
5779.05;5;0
5781.15;27;0
5781.29;5;0
5781.42;15;0
5783.36;23;0
5783.67;15;0
5784.55;17;0
5785.46;15;0
5786.03;5;0
5786.68;23;0
5787.19;14;0
5787.64;15;0
5789.44;2;0
5789.69;15;0
5798.54;5;0
5798.54;18;0
5800.04;23;0
5804.32;5;0
5804.32;21;0
5805.78;18;0
5805.78;22;0
5809.47;11;0
5809.84;10;0
5810.46;21;0
5811.97;5;0
5813.2;18;0
5813.2;22;0
5814.99;11;0
5814.99;21;0
5815.38;18;0
5815.38;22;0
5817.05;21;0
5817.09;11;0
5817.93;18;0
5819.63;22;0
5821.12;30;0
5824.73;30;0
5825.13;2;0
5826.87;30;0
5827.73;9;0
5828.44;5;0
5829.33;30;0
5831.02;9;0
5831.44;5;0
5831.55;30;0
5832.65;14;0
5833.18;9;0
5835.31;9;0
5838.71;25;0
5838.71;27;0
5842.06;25;0
5843.27;18;0
5844.45;25;0
5847.47;18;0
5851.01;18;0
5854.31;18;0
5855.08;9;0
5855.08;17;0
5855.23;22;0
5857.4;18;0
5858.08;22;0
5859.16;29;0
5860.46;16;0
5860.46;25;0
5861.34;22;0
5861.76;29;0
5863.44;9;0
5863.83;29;0
5864.78;22;0
5865.36;21;0
5868.69;29;0
5868.81;22;0
5869.02;21;0
5869.44;11;0
5870.72;29;0
5871.14;21;0
5872.15;11;0
5872.15;30;0
5872.45;21;0
5874.38;25;0
5874.69;20;0
5874.69;30;0
5875.74;21;0
5876.41;9;0
5876.41;18;0
5876.41;29;0
5876.82;25;0
5877.56;30;0
5877.98;20;0
5879.05;11;0
5879.05;21;0
5879.05;25;0
5880.13;20;0
5881.29;25;0
5882.24;20;0
5882.28;17;0
5882.28;29;0
5883.12;21;0
5883.25;23;0
5883.25;30;0
5884.45;11;0
5884.45;20;0
5885.7;11;0
5886.41;9;0
5886.41;18;0
5886.83;23;0
5887.32;30;0
5889.11;11;0
5889.11;17;0
5890.58;30;0
5892.83;17;0
5892.83;23;0
5893.75;30;0
5895.46;9;0
5895.46;18;0
5896.19;17;0
5896.54;11;0
5898.9;23;0
5899.43;17;0
5904.1;21;0
5904.1;30;0
5904.31;16;0
5906.28;27;0
5906.95;16;0
5908.13;27;0
5908.43;2;0
5910.73;27;0
5911.46;21;0
5911.46;30;0
5911.78;2;0
5911.78;28;0
5912.4;20;0
5914.94;20;0
5915.8;31;0
5918.52;20;0
5919.17;31;0
5919.92;28;0
5921.05;31;0
5923.14;31;0
5923.66;7;0
5923.91;16;0
5923.91;28;0
5925.27;23;0
5925.27;31;0
5927.05;20;0
5927.1;7;0
5927.1;23;0
5927.43;27;0
5927.43;28;0
5927.43;31;0
5929.08;7;0
5929.08;29;0
5929.5;20;0
5931.03;7;0
5931.66;20;0
5931.66;23;0
5933.12;3;0
5933.7;23;0
5934.95;23;0
5936.98;23;0
5940.42;23;0
5940.5;3;0
5942.65;3;0
5942.65;28;0
5942.74;2;0
5943.28;22;0
5944.18;18;0
5944.18;30;0
5945.02;3;0
5945.76;2;0
5945.8;27;0
5946.69;22;0
5946.69;28;0
5948.76;23;0
5949.18;22;0
5950.48;28;0
5952.18;2;0
5952.18;9;0
5952.18;18;0
5952.18;22;0
5954.78;27;0
5955.05;11;0
5955.14;22;0
5955.6;18;0
5956.09;23;0
5957.7;23;0
5958.12;27;0
5959.43;23;0
5961.62;18;0
5962.04;31;0
5962.79;23;0
5963.64;2;0
5964.25;18;0
5965.23;27;0
5965.55;31;0
5966.78;31;0
5967.44;9;0
5974.52;9;0
5974.52;11;0
5974.64;7;0
5974.69;23;0
5974.69;27;0
5975.85;17;0
5976.94;29;0
5978.47;7;0
5979.23;17;0
5979.41;29;0
5981.23;17;0
5981.81;7;0
5983.07;29;0
5983.75;17;0
5984.45;3;0
5984.45;7;0
5985.65;30;0
5986.41;29;0
5987.83;18;0
5988.41;19;0
5989.58;29;0
5990;11;0
5991.68;19;0
5991.99;18;0
5992.22;21;0
5992.93;29;0
5993.73;30;0
5994.15;19;0
5995.25;9;0
5995.25;18;0
5995.69;21;0
5996.73;11;0
5997.38;30;0
5997.67;21;0
5997.67;29;0
5998.63;18;0
5999.92;21;0
6000.75;0;0
6000.75;11;0
6000.75;30;0
6001.61;13;0
6001.9;9;0
6001.9;18;0
6004.1;11;0
6004.1;30;0
6007.52;11;0
6008.45;0;0
6010.77;11;0
6010.77;22;0
6013.36;22;0
6014.83;11;0
6015.75;22;0
6016.54;13;0
6016.54;27;0
6023.63;22;0
6026.9;22;0
6027.11;17;0
6027.69;19;0
6028.18;27;0
6031.46;27;0
6033.66;27;0
6033.71;22;0
6034.74;2;0
6036.35;27;0
6038.91;22;0
6039.88;21;0
6042.53;17;0
6042.53;21;0
6044.5;21;0
6045.86;17;0
6047.44;21;0
6048.71;0;0
6051.13;17;0
6052.53;23;0
6053;21;0
6056.11;23;0
6058.18;23;0
6058.79;24;0
6060.37;23;0
6061.46;8;0
6061.46;27;0
6062.1;24;0
6064.29;24;0
6064.64;8;0
6065.38;9;0
6066.43;27;0
6067.23;8;0
6068.29;24;0
6069.25;2;0
6070.94;2;0
6074.29;2;0
6075.31;9;0
6078.87;9;0
6079.48;27;0
6080.62;9;0
6080.62;24;0
6081.07;30;0
6081.49;2;0
6081.91;26;0
6083.46;9;0
6084.32;30;0
6085.96;26;0
6087.48;11;0
6087.53;26;0
6087.53;27;0
6090.9;11;0
6091.13;27;0
6091.48;26;0
6092.94;11;0
6094.03;26;0
6094.03;29;0
6094.45;27;0
6096.92;11;0
6097.94;18;0
6098.35;27;0
6098.35;29;0
6098.98;11;0
6098.98;24;0
6099.4;12;0
6099.66;29;0
6100.97;11;0
6101.43;18;0
6101.43;24;0
6101.85;12;0
6102.27;29;0
6103.66;11;0
6104.23;29;0
6105;24;0
6111.27;6;0
6112.17;22;0
6114.47;9;0
6114.92;6;0
6115.27;30;0
6116.25;22;0
6117.16;9;0
6117.58;22;0
6119.75;22;0
6119.79;9;0
6121.5;4;0
6121.95;22;0
6123.24;26;0
6123.64;30;0
6124.93;4;0
6124.93;21;0
6126.31;26;0
6127;30;0
6127.71;26;0
6127.71;29;0
6128.52;9;0
6129.85;29;0
6131.01;18;0
6131.72;11;0
6131.81;9;0
6132.55;29;0
6133.15;10;0
6134.6;29;0
6134.99;9;0
6134.99;10;0
6134.99;11;0
6136.41;9;0
6136.41;17;0
6136.96;10;0
6138.51;2;0
6138.51;9;0
6138.51;11;0
6138.51;15;0
6138.51;18;0
6139.15;1;0
6140;17;0
6141.49;11;0
6141.94;15;0
6141.94;17;0
6141.94;18;0
6141.94;29;0
6143;9;0
6144.04;17;0
6144.46;1;0
6145.3;4;0
6145.3;21;0
6146.06;17;0
6146.61;1;0
6146.61;18;0
6147.47;29;0
6148.6;18;0
6149.27;1;0
6149.27;2;0
6150.5;22;0
6152.8;2;0
6152.95;6;0
6152.95;18;0
6154.9;2;0
6154.9;4;0
6155.99;22;0
6157.11;6;0
6159.24;4;0
6167.45;21;0
6167.66;27;0
6171.6;27;0
6174.57;22;0
6174.82;17;0
6177.68;17;0
6178.75;10;0
6179.69;17;0
6182.87;10;0
6183.17;22;0
6183.56;17;0
6185.72;17;0
6186.15;10;0
6186.67;22;0
6188.54;17;0
6189.98;22;0
6193.23;22;0
6194.72;10;0
6196.03;17;0
6196.75;30;0
6197.17;15;0
6197.17;27;0
6197.33;2;0
6198.36;22;0
6199.23;17;0
6200;2;0
6200.56;9;0
6200.56;30;0
6202.59;30;0
6202.76;17;0
6204.14;2;0
6204.23;9;0
6204.81;30;0
6204.86;27;0
6206.29;9;0
6208.08;17;0
6208.36;9;0
6209.32;27;0
6210.39;9;0
6210.85;29;0
6211.54;27;0
6212.59;9;0
6219.36;16;0
6220.15;27;0
6222.58;11;0
6222.77;16;0
6223.63;27;0
6224.87;16;0
6226.76;11;0
6226.9;27;0
6228.65;11;0
6235.13;14;0
6236.18;18;0
6237.27;27;0
6239.65;18;0
6239.74;5;0
6242.18;5;0
6242.18;18;0
6242.18;21;0
6244.15;5;0
6245.37;9;0
6246.21;5;0
6247.78;9;0
6248.2;5;0
6248.2;21;0
6249.73;9;0
6250.23;5;0
6251.19;29;0
6251.72;30;0
6251.81;9;0
6253.78;9;0
6253.78;29;0
6254.81;16;0
6255.19;30;0
6257.58;16;0
6258.38;25;0
6258.38;30;0
6259.07;16;0
6260.36;16;0
6260.82;9;0
6262.08;25;0
6263.19;29;0
6264.08;11;0
6264.08;25;0
6264.76;9;0
6264.86;18;0
6265.73;16;0
6266.06;25;0
6266.73;29;0
6267.15;18;0
6268.11;9;0
6268.11;25;0
6270.13;25;0
6270.89;18;0
6271.24;11;0
6271.47;9;0
6272.04;25;0
6272.44;31;0
6273.06;22;0
6273.99;14;0
6273.99;18;0
6274.77;9;0
6274.9;25;0
6275.32;11;0
6275.32;29;0
6276.71;22;0
6277.31;14;0
6277.31;18;0
6277.94;21;0
6277.94;31;0
6279.45;9;0
6280.04;21;0
6280.86;18;0
6282.64;21;0
6284.38;17;0
6284.85;21;0
6287.82;17;0
6289.44;21;0
6290.49;17;0
6290.85;21;0
6291.79;17;0
6292.68;21;0
6293.74;17;0
6295.79;17;0
6296.09;21;0
6310.2;22;0
6310.96;25;0
6312.74;22;0
6314.09;22;0
6314.48;3;0
6315.15;31;0
6315.86;27;0
6316.91;2;0
6318.74;22;0
6319.29;27;0
6319.38;2;0
6319.93;3;0
6319.93;25;0
6321.3;2;0
6321.3;27;0
6321.72;3;0
6322.43;25;0
6323.15;27;0
6323.61;2;0
6324.03;22;0
6325.82;27;0
6326.59;3;0
6326.81;7;0
6330.07;7;0
6330.07;30;0
6330.49;2;0
6336.35;30;0
6337.54;2;0
6341.57;17;0
6346.76;23;0
6348.81;2;0
6350.12;23;0
6351.19;11;0
6352.26;23;0
6353.92;7;0
6354.5;11;0
6355.07;2;0
6355.07;17;0
6356.08;30;0
6356.27;23;0
6357.37;18;0
6357.48;7;0
6357.48;27;0
6358.27;23;0
6359.2;21;0
6360.75;18;0
6361.32;27;0
6362.79;18;0
6362.79;27;0
6364.78;18;0
6364.78;27;0
6366.82;27;0
6367.05;18;0
6368.07;27;0
6369.31;28;0
6378.28;27;0
6381.06;27;0
6382.9;19;0
6382.9;23;0
6384.57;27;0
6385.32;12;0
6386.88;23;0
6387.85;19;0
6388.89;12;0
6388.89;23;0
6389.87;19;0
6390.87;23;0
6391.52;9;0
6392.12;19;0
6394.97;0;0
6394.97;9;0
6398.2;9;0
6398.75;0;0
6399.55;9;0
6400.74;0;0
6401.68;9;0
6402.31;23;0
6402.73;0;0
6402.73;21;0
6403.35;2;0
6404.85;9;0
6404.85;18;0
6405.27;0;0
6405.69;23;0
6406.53;21;0
6406.88;2;0
6408.29;18;0
6409.06;23;0
6409.56;2;0
6411.66;18;0
6411.99;13;0
6412.51;23;0
6413.13;21;0
6415.49;13;0
6415.85;23;0
6416.52;21;0
6417.45;12;0
6417.45;13;0
6419.84;23;0
6420.97;12;0
6421.48;13;0
6421.61;21;0
6423.06;22;0
6424.01;13;0
6424.77;12;0
6426.66;19;0
6428.32;22;0
6430;9;0
6430;18;0
6441.99;17;0
6444.08;0;0
6445.54;17;0
6446.52;0;0
6448.47;0;0
6449.5;27;0
6449.91;13;0
6450.5;0;0
6450.5;2;0
6452.35;0;0
6452.92;2;0
6453.39;13;0
6454.52;13;0
6455.29;27;0
6455.76;2;0
6456.53;13;0
6458.99;30;0
6462.6;30;0
6463.57;2;0
6463.99;26;0
6466.9;0;0
6466.9;2;0
6471.65;17;0
6472.24;26;0
6474.92;2;0
6475.8;22;0
6479.4;18;0
6480;17;0
6481.88;22;0
6481.88;27;0
6482.88;18;0
6483.43;17;0
6485.36;27;0
6486.57;17;0
6487.04;22;0
6487.04;29;0
6488.78;27;0
6490.09;17;0
6491.28;29;0
6491.91;27;0
6492.62;29;0
6493.55;21;0
6495.33;29;0
6495.43;17;0
6495.43;27;0
6496.56;9;0
6497.16;29;0
6497.58;21;0
6499.32;21;0
6499.52;11;0
6501.8;30;0
6502.43;26;0
6502.97;11;0
6505.06;11;0
6505.1;26;0
6506.42;8;0
6506.42;23;0
6507.03;11;0
6508.49;26;0
6509.73;11;0
6510.14;18;0
6511.22;11;0
6514.31;6;0
6515.37;8;0
6516.35;30;0
6521.61;27;0
6521.61;30;0
6522.76;23;0
6526.45;23;0
6528.43;18;0
6529.97;23;0
6530.93;18;0
6532.21;4;0
6532.63;2;0
6532.63;9;0
6533.05;18;0
6535.4;9;0
6536.28;23;0
6537.9;23;0
6541.17;4;0
6542.53;18;0
6543.07;24;0
6543.11;1;0
6543.81;11;0
6544.07;9;0
6544.83;24;0
6545.73;18;0
6546.36;1;0
6546.36;11;0
6547.54;24;0
6547.59;9;0
6548.86;24;0
6549.1;18;0
6549.73;21;0
6550.6;11;0
6551.49;24;0
6552.45;18;0
6552.45;21;0
6554.3;9;0
6555.91;18;0
6557.69;21;0
6558.64;15;0
6558.94;9;0
6560.46;18;0
6561.2;21;0
6561.39;2;0
6562.3;6;0
6562.54;4;0
6562.54;11;0
6564.29;21;0
6564.97;6;0
6565.92;11;0
6567.1;6;0
6569.1;2;0
6569.1;9;0
6569.1;18;0
6570.08;11;0
6571.21;21;0
6572.67;11;0
6572.83;2;0
6574.31;6;0
6574.31;21;0
6575.93;2;0
6576.35;11;0
6576.77;6;0
6577.86;6;0
6578.28;1;0
6579.26;2;0
6579.67;1;0
6581.41;6;0
6581.83;1;0
6582.76;2;0
6584.79;6;0
6586.12;6;0
6587.3;2;0
6596.3;17;0
6596.97;27;0
6597.51;15;0
6597.93;24;0
6597.93;30;0
6598.64;17;0
6600.64;17;0
6600.64;27;0
6601.06;15;0
6601.53;24;0
6601.53;30;0
6602.69;17;0
6602.69;27;0
6604.65;17;0
6604.92;27;0
6606.74;17;0
6606.79;30;0
6609.18;17;0
6614.05;22;0
6615.79;14;0
6617.01;17;0
6618.02;23;0
6618.23;22;0
6620;5;0
6620.21;9;0
6620.21;17;0
6622.84;29;0
6626.27;29;0
6626.91;17;0
6628.59;11;0
6630.23;29;0
6631.19;30;0
6632.06;17;0
6634.31;29;0
6634.6;30;0
6637.07;17;0
6637.07;22;0
6637.07;29;0
6638.02;30;0
6638.55;16;0
6638.89;18;0
6639.44;21;0
6640.04;30;0
6640.35;16;0
6641.38;30;0
6642.32;17;0
6642.32;18;0
6642.32;22;0
6643.05;11;0
6643.05;16;0
6643.05;21;0
6643.43;27;0
6644.14;23;0
6644.34;18;0
6645.04;21;0
6645.23;30;0
6646.08;27;0
6646.17;9;0
6646.67;18;0
6646.92;30;0
6647.54;21;0
6648.13;23;0
6648.13;27;0
6649.22;21;0
6650.21;27;0
6651.43;23;0
6652.12;27;0
6653.39;9;0
6654.39;10;0
6654.39;27;0
6654.86;23;0
6656.47;9;0
6658.04;10;0
6659.06;16;0
6660;9;0
6660.76;5;0
6661.61;10;0
6661.61;23;0
6662.09;2;0
6663.12;27;0
6663.98;9;0
6664.76;10;0
6665.47;23;0
6665.76;14;0
6666.5;27;0
6668.19;10;0
6669.69;14;0
6669.74;27;0
6673.09;27;0
6673.51;11;0
6673.51;29;0
6676.16;11;0
6676.16;29;0
6678.39;11;0
6678.39;29;0
6680.04;21;0
6680.48;27;0
6680.48;29;0
6681.33;18;0
6682.04;28;0
6682.52;29;0
6685.26;29;0
6685.6;18;0
6685.6;28;0
6686.02;11;0
6686.8;18;0
6687.64;28;0
6689.61;28;0
6689.81;11;0
6691.7;28;0
6692.02;29;0
6693.14;11;0
6693.42;21;0
6695.48;29;0
6696.08;21;0
6696.44;11;0
6698.6;29;0
6699.23;17;0
6699.74;11;0
6700.63;21;0
6703.05;17;0
6703.46;11;0
6703.93;29;0
6705.65;17;0
6708.14;25;0
6709.18;2;0
6711.02;2;0
6711.65;21;0
6712.92;2;0
6715.17;21;0
6715.44;2;0
6717.86;30;0
6718.53;21;0
6720;7;0
6720.44;22;0
6722.49;21;0
6724.09;22;0
6726.14;22;0
6728.62;23;0
6732.25;17;0
6732.25;23;0
6735.85;28;0
6739.31;28;0
6740.59;28;0
6742.71;28;0
6745.66;17;0
6745.95;30;0
6748.47;17;0
6749.65;3;0
6749.65;30;0
6750.2;9;0
6750.59;17;0
6751.87;29;0
6752.8;30;0
6753.64;9;0
6754.57;17;0
6755.54;9;0
6755.84;29;0
6756.15;23;0
6756.15;30;0
6757.08;17;0
6757.7;7;0
6757.7;18;0
6758.25;9;0
6758.83;23;0
6759.2;17;0
6759.62;30;0
6760;29;0
6760.24;27;0
6760.48;7;0
6761.38;18;0
6761.92;13;0
6761.92;29;0
6762.43;23;0
6763.32;30;0
6764.45;22;0
6767.48;17;0
6769.1;23;0
6770.79;17;0
6771.04;23;0
6772.35;23;0
6775.03;22;0
6776.32;23;0
6776.68;22;0
6777.31;17;0
6778.14;23;0
6780.6;11;0
6780.85;17;0
6781.71;3;0
6784.09;11;0
6785.24;23;0
6785.57;18;0
6786.23;17;0
6786.63;9;0
6786.68;23;0
6789.33;9;0
6790.11;23;0
6790.48;27;0
6790.72;9;0
6792.43;21;0
6792.94;2;0
6792.94;27;0
6795.14;27;0
6796.08;9;0
6799.13;2;0
6799.4;9;0
6799.4;12;0
6802.77;9;0
6803.58;20;0
6804.54;18;0
6807.1;18;0
6807.26;20;0
6807.26;27;0
6809.76;18;0
